,Age,Gender,Years at Company,Monthly Income,Number of Promotions,Overtime,Distance from Home,Number of Dependents,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Attrition,Job Role_Finance,Job Role_Healthcare,Job Role_Media,Job Role_Technology,Work-Life Balance_Fair,Work-Life Balance_Good,Work-Life Balance_Poor,Job Satisfaction_Low,Job Satisfaction_Medium,Job Satisfaction_Very High,Performance Rating_Below Average,Performance Rating_High,Performance Rating_Low,Education Level_Bachelor’s Degree,Education Level_High School,Education Level_Master’s Degree,Education Level_PhD,Marital Status_Married,Marital Status_Single,Job Level_Mid,Job Level_Senior,Company Size_Medium,Company Size_Small,Company Reputation_Fair,Company Reputation_Good,Company Reputation_Poor,Employee Recognition_Low,Employee Recognition_Medium,Employee Recognition_Very High
16509,59,0,27,5365,1,0,83,3,86,0,0,0,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False
16510,22,0,12,6242,1,1,24,1,31,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False
16511,28,1,14,9649,0,0,52,0,69,1,0,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
16512,24,0,4,11054,1,0,53,1,75,0,0,0,0,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
16513,50,1,3,5727,1,1,60,1,60,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
16514,46,0,3,9487,0,0,3,0,34,0,0,1,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False
16515,34,1,1,4753,0,0,32,2,79,0,0,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
16516,20,1,10,7596,0,0,29,0,68,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
16517,48,1,24,4355,0,0,92,3,26,0,0,0,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
16518,26,0,8,10653,0,0,3,1,32,0,0,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
16519,26,0,6,7279,1,1,20,0,9,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
16520,30,1,18,7645,0,0,11,0,30,0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False
16521,29,0,18,7060,0,1,24,3,33,0,0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
16522,58,0,36,5865,0,0,42,0,95,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False
16523,55,1,41,6104,2,0,23,0,114,1,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
16524,35,1,21,9555,0,1,61,0,61,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
16525,57,0,44,4748,0,0,57,5,100,0,0,1,1,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
16526,37,0,29,5275,0,1,36,0,99,0,0,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False
16527,51,0,29,5834,0,0,53,4,76,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
16528,25,1,2,6680,3,0,43,3,29,0,0,0,0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
16529,45,0,12,8482,1,1,60,1,72,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
16530,59,1,42,11330,3,1,64,0,55,0,0,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False
16531,18,0,9,7381,0,0,67,4,32,1,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
16532,19,1,6,6993,0,1,72,0,21,0,0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False
16533,50,1,30,8094,0,0,77,2,62,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
16534,31,0,22,7182,0,1,59,0,44,0,0,0,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False
16535,25,0,14,9467,1,1,10,2,79,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
16536,21,0,1,6936,1,1,2,0,29,1,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
16537,42,1,13,6343,1,0,1,0,82,0,0,0,1,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False
16538,29,1,2,7043,1,0,90,0,35,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
16539,44,0,6,6082,1,0,81,2,68,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
16540,26,1,5,4982,1,0,59,0,62,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False
16541,35,1,16,9665,1,0,13,0,54,0,0,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
16542,54,0,22,4438,0,0,91,1,47,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
16543,56,0,46,8069,0,0,20,0,63,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
16544,40,1,21,6707,0,0,48,3,94,0,0,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False
16545,21,0,7,8509,1,1,23,2,64,0,0,1,1,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
16546,43,0,8,9640,0,0,54,0,56,1,0,1,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False
16547,26,1,6,9471,1,0,31,0,49,0,0,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
16548,22,1,9,9704,1,1,86,4,50,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
16549,22,0,6,3931,1,1,58,0,21,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
16550,58,0,40,4994,1,0,34,0,49,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
16551,30,1,16,9935,2,1,11,4,68,0,0,0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
16552,48,1,26,7712,2,0,63,3,28,0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
16553,43,1,26,4743,3,1,66,0,55,0,0,0,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
16554,50,1,28,5568,0,0,85,2,91,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
16555,42,1,12,7161,0,0,38,1,70,0,0,0,0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
16556,36,1,27,8503,1,0,27,2,41,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False
16557,34,0,18,4878,0,0,43,3,66,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
16558,23,0,11,7158,0,1,10,2,78,0,0,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False
16559,51,1,41,9522,1,0,73,1,84,0,0,0,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
16560,34,1,8,10328,0,1,73,4,83,0,0,0,0,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
16561,28,1,8,10649,0,1,72,4,52,1,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
16562,55,1,13,11737,0,0,81,1,24,0,0,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
16563,37,0,22,6827,0,0,63,3,75,0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False
16564,59,1,39,8269,1,1,6,2,83,0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
16565,39,0,28,6597,2,0,2,1,99,1,0,0,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
16566,35,0,10,8822,0,1,5,1,72,0,0,0,1,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
16567,24,0,8,8167,0,1,37,0,20,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
16568,55,0,4,11463,1,0,97,0,16,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
16569,24,0,12,8354,0,1,25,2,59,1,0,0,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
16570,35,0,1,8098,2,0,15,2,52,0,0,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False
16571,31,0,15,8623,0,0,48,1,55,1,0,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
16572,25,0,5,9670,0,0,40,0,63,0,0,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
16573,38,1,16,3583,1,0,72,0,19,1,0,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
