user_id,first_pay_ts,first_pay_item,pre_pay_events,pre_pay_active_days,pre_pay_span_days,pre_pay_recency_days,obs_total_events,obs_active_days,obs_events_per_active_day,obs_w1_events,obs_w2_events,obs_decay_ratio,obs_activity_change_rate,obs_last_active_day,obs_recency_days,obs_unique_items,obs_unique_sources,obs_unique_platforms,obs_enter_count,obs_respond_count,obs_submit_count,obs_response_with_answer_count,obs_response_with_answer_rate,obs_play_video_count,obs_pause_video_count,obs_play_audio_count,obs_pause_audio_count,obs_quit_count,obs_pay_count,obs_refund_count,total_lifetime_events,is_refund_churn,is_non_renewal_churn,is_churn
u320898,1541982876523,p64,149,1,0.012159,3.701651,2136,10,213.6,692,1444,2.086705,1.086705,13.237126,0.762874,704,3,1,531,288,257,288,1,12,12,277,279,274,1,0,3833,0,1,1
u3209,1561950794202,p141,0,0,0,0,12320,14,880,6162,6158,0.999351,-0.000649,13.868011,0.131989,1643,6,2,1611,879,705,879,1,173,173,3775,3821,906,1,0,56762,0,1,1
u320936,1549762614633,p86,0,0,0,0,1299,6,216.5,628,671,1.068471,0.068471,10.160248,3.839752,499,2,1,303,335,127,335,1,14,14,129,129,176,1,0,1983,0,1,1
u320957,1541637313993,p69,0,0,0,0,7,1,7,7,0,0,-1,0.407567,13.592433,3,1,1,2,0,0,0,0,1,1,0,0,2,1,0,7,0,1,1
u321,1561240761692,p118,235,1,0.035757,0.382212,3904,14,278.857143,3109,795,0.255709,-0.744291,13.491355,0.508645,1073,6,1,1085,565,502,565,1,194,194,337,336,583,1,0,9481,0,0,0
u3210,1564101136411,p150,168,3,2.304703,6.762576,5649,8,706.125,5061,588,0.116183,-0.883817,7.573152,6.426848,1489,5,2,1166,1319,572,1319,1,321,306,475,476,594,1,0,28004,0,1,1
u321058,1541638322797,p63,0,0,0,0,142,3,47.333333,142,0,0,-1,4.007496,9.992504,83,3,1,33,64,22,64,1,1,1,3,3,11,1,1,142,1,0,1
u321068,1541966996967,p64,32,1,0.002343,3.43906,360,4,90,149,211,1.416107,0.416107,7.428508,6.571492,168,4,1,124,69,56,69,1,7,7,14,14,68,1,0,392,0,1,1
u321098,1554683285171,p91,630,4,45.950924,104.635608,110,4,27.5,110,0,0,-1,3.391355,10.608645,37,3,1,40,17,14,17,1,6,6,0,0,26,1,0,1526,0,1,1
u3211,1562698872722,p124,0,0,0,0,58,3,19.333333,56,2,0.035714,-0.964286,8.580507,5.419493,38,3,2,16,21,12,21,1,0,0,2,2,4,1,0,58,0,1,1
u321142,1542515175733,p47,21,1,0.002405,9.709109,91,3,30.333333,51,40,0.784314,-0.215686,7.967935,6.032065,11,2,2,17,2,2,2,1,27,27,0,0,15,1,0,120,0,1,1
u321206,1541746627096,p63,0,0,0,0,349,3,116.333333,349,0,0,-1,6.937751,7.062249,160,2,1,62,142,29,142,1,2,2,28,28,33,1,0,2107,0,1,1
u321264,1541651545813,p48,0,0,0,0,1356,7,193.714286,836,520,0.62201,-0.37799,10.235386,3.764614,377,5,2,328,139,137,139,1,93,93,181,192,191,1,0,6536,0,1,1
u321275,1541651773740,p63,0,0,0,0,1653,9,183.666667,1031,622,0.603298,-0.396702,13.325006,0.674994,700,5,2,477,255,239,255,1,2,2,191,193,238,1,0,6579,0,0,0
u321282,1541958923234,p64,31,1,0.003349,3.186385,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,1,1
u3214,1561613447797,p121,547,2,1.381788,68.67415,1942,9,215.777778,1486,456,0.306864,-0.693136,8.447854,5.552146,848,3,1,587,367,284,367,1,1,1,193,205,303,1,0,2489,0,1,1
u321407,1541657322540,p63,0,0,0,0,396,4,99,396,0,0,-1,3.86611,10.13389,170,4,1,86,114,39,114,1,32,32,19,18,47,1,0,396,0,1,1
u321495,1541898842085,p64,40,1,0.004282,2.38562,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0,1,1
u321497,1548616220232,p85,521,2,0.951254,79.186949,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2620,0,1,1
u3215,1564099613304,p148,0,0,0,0,74,1,74,74,0,0,-1,0.448252,13.551748,34,3,1,20,14,14,14,1,0,0,9,9,6,1,0,74,0,1,1
u321537,1565315285996,p131,32,1,0.002015,273.379777,1189,4,297.25,1189,0,0,-1,5.307282,8.692718,533,1,1,307,320,143,320,1,0,0,124,125,164,1,0,7427,0,1,1
u3216,1562354781914,p125,11317,98,206.200857,0.334402,141,7,20.142857,111,30,0.27027,-0.72973,12.586779,1.413221,72,4,1,59,20,21,20,1,0,0,1,1,38,1,0,12590,0,1,1
u321637,1542726093136,p63,75,1,0.007534,11.704223,315,5,63,315,0,0,-1,3.681394,10.318606,151,4,1,113,72,58,72,1,1,1,7,7,55,1,0,390,0,1,1
u321675,1553393943246,p75,48,2,128.543631,6.572588,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,0,1,1
u321676,1541699274203,p63,0,0,0,0,1661,7,237.285714,1661,0,0,-1,6.533037,7.466963,720,5,2,436,338,216,338,1,4,4,193,192,220,1,0,1738,0,1,1
u3217,1562804094007,p124,0,0,0,0,1118,11,101.636364,293,825,2.8157,1.8157,13.08501,0.91499,277,5,1,219,111,99,111,1,98,99,144,145,120,1,0,1888,0,1,1
u321718,1556256992831,p96,1090,6,165.960012,2.238034,710,5,142,710,0,0,-1,4.201658,9.798342,327,4,1,230,159,111,159,1,17,17,28,28,119,1,0,2061,0,1,1
u321736,1558930817207,p112,4609,23,169.46844,29.65206,2,1,2,2,0,0,-1,0.647086,13.352914,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4611,1,0,1
u321739,1541696975960,p63,0,0,0,0,33,3,11,33,0,0,-1,3.976556,10.023444,16,2,1,8,7,8,7,1,0,0,4,4,0,1,1,33,1,0,1
u321742,1541967097159,p47,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,277,0,1,1
u321765,1547617839064,p73,4,1,0.002002,65.598581,15,2,7.5,15,0,0,-1,5.824373,8.175627,5,2,1,3,1,1,1,1,1,1,2,3,2,1,0,1516,0,0,0
u321776,1549662072041,p86,76,2,90.129879,1.678699,81,2,40.5,81,0,0,-1,0.386856,13.613144,45,1,1,29,16,15,16,1,0,0,0,0,14,1,0,157,0,1,1
u321811,1541700284454,p63,0,0,0,0,4606,13,354.307692,2841,1765,0.62126,-0.37874,12.416006,1.583994,1072,6,1,942,596,435,596,1,241,241,807,835,507,1,0,4606,0,1,1
u321820,1541782687368,p64,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,104,0,1,1
u321850,1541704842527,p47,0,0,0,0,214,2,107,214,0,0,-1,0.453948,13.546052,61,4,1,50,28,29,28,1,0,0,40,44,21,1,1,214,1,0,1
u321852,1541734966138,p69,0,0,0,0,2131,8,266.375,1963,168,0.085583,-0.914417,8.149637,5.850363,675,4,1,504,288,244,288,1,44,44,346,400,260,1,0,2131,0,1,1
u321883,1541757334149,p63,25,1,0.002531,0.1935,164,3,54.666667,152,12,0.078947,-0.921053,10.106714,3.893286,56,4,1,39,22,18,22,1,1,1,19,20,21,1,0,193,0,1,1
u321895,1544042120211,p63,210,2,18.063298,8.566294,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,239,0,1,1
u321957,1541847138456,p64,0,0,0,0,665,4,166.25,149,516,3.463087,2.463087,13.663121,0.336879,319,3,1,142,271,56,271,1,3,3,49,49,86,1,0,4201,0,0,0
u321977,1541715278795,p69,0,0,0,0,50,2,25,50,0,0,-1,0.370705,13.629295,15,1,1,7,13,7,13,1,0,0,11,11,0,1,0,50,0,1,1
u321994,1542479589530,p69,119,2,1.488083,6.979142,571,7,81.571429,344,227,0.659884,-0.340116,8.343497,5.656503,132,5,1,109,68,46,68,1,9,9,110,133,63,1,0,3593,0,1,1
u322,1558590159680,p113,0,0,0,0,644,6,107.333333,570,74,0.129825,-0.870175,12.346199,1.653801,278,3,2,201,102,103,102,1,6,6,63,63,98,1,0,5486,0,1,1
u3220,1564104563881,p148,0,0,0,0,31,1,31,31,0,0,-1,0.307923,13.692077,15,1,1,7,7,7,7,1,0,0,4,4,0,1,0,31,0,1,1
u322057,1541727953450,p63,0,0,0,0,3408,3,1136,3408,0,0,-1,2.395142,11.604858,1230,6,1,1129,710,541,710,1,126,126,93,94,588,1,0,3408,0,1,1
u322108,1541951179382,p64,35,1,0.001697,2.276941,4324,15,288.266667,1707,2617,1.533099,0.533099,13.937193,0.062807,1640,5,1,1389,706,668,706,1,26,26,388,395,721,1,0,30081,0,1,1
u322134,1545282093226,p69,1631,15,23.91415,16.876499,4252,14,303.714286,2018,2234,1.107037,0.107037,13.998756,0.001244,1527,4,1,1321,760,631,760,1,28,28,242,247,690,1,0,9914,0,1,1
u3224,1560103151779,p113,1561,23,142.242427,3.243501,2647,12,220.583333,1087,1560,1.435143,0.435143,13.829529,0.170471,768,4,2,506,484,225,484,1,3,3,371,371,281,1,0,14209,0,1,1
u322409,1548982895791,p85,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1561,0,1,1
u322413,1541816982715,p64,41,1,0.065334,0.529977,218,6,36.333333,196,22,0.112245,-0.887755,9.289465,4.710535,79,2,1,62,23,24,23,1,14,14,21,21,38,1,0,1912,0,1,1
u322491,1542053289909,p63,34,1,0.007052,3.302969,132,4,33,116,16,0.137931,-0.862069,9.746732,4.253268,41,2,1,31,13,16,13,1,1,1,24,23,15,1,0,272,0,0,0
u322502,1541736199125,p63,0,0,0,0,613,6,102.166667,535,78,0.145794,-0.854206,9.037626,4.962374,191,5,1,144,78,64,78,1,70,70,38,38,80,1,0,791,0,1,1
u322523,1541746044362,p63,0,0,0,0,3205,12,267.083333,2455,750,0.305499,-0.694501,13.142492,0.857508,1051,4,2,716,463,323,463,1,92,91,290,293,393,1,0,18043,0,1,1
u322526,1542000434163,p63,235,1,0.041934,2.641889,2635,8,329.375,851,1784,2.096357,1.096357,11.318771,2.681229,315,5,1,267,217,132,217,1,15,15,899,954,135,1,0,6152,0,1,1
u322534,1551902375890,p91,74,2,94.669576,22.618616,1178,6,196.333333,1178,0,0,-1,5.707949,8.292051,458,4,1,337,193,165,193,1,5,5,121,127,172,1,0,1252,0,1,1
u3226,1563031283060,p124,38,1,0.003823,115.386868,197,3,65.666667,1,196,196,195,12.851632,1.148368,64,3,1,45,24,22,24,1,1,1,22,21,23,1,0,1262,0,1,1
u322603,1541917868814,p63,0,0,0,0,482,2,241,482,0,0,-1,1.115019,12.884981,57,2,2,50,17,18,17,1,11,11,171,171,32,1,0,688,0,1,1
u322687,1542342068396,p63,1396,7,5.69219,0.903656,1283,10,128.3,1106,177,0.160036,-0.839964,12.885583,1.114417,539,4,1,384,209,188,209,1,11,11,140,141,196,1,0,2733,0,1,1
u322691,1552674719018,p91,939,11,97.519286,28.666943,171,3,57,43,128,2.976744,1.976744,12.606055,1.393945,69,1,1,47,24,24,24,1,0,0,24,28,23,1,0,3721,0,1,1
u322760,1544385711315,p69,22,1,0.002078,30.23373,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,1,1
u322779,1541900493806,p47,70,1,0.089516,1.372047,970,9,107.777778,691,279,0.403763,-0.596237,12.373144,1.626856,275,4,1,243,220,115,220,1,20,20,105,105,128,1,0,1932,0,1,1
u3228,1564075278637,p148,0,0,0,0,1282,9,142.444444,1063,219,0.206021,-0.793979,10.400106,3.599894,260,6,1,196,101,90,101,1,42,42,297,310,106,1,0,1286,0,1,1
u322805,1541745381298,p63,0,0,0,0,365,3,121.666667,150,215,1.433333,0.433333,7.155876,6.844124,144,2,1,97,66,46,66,1,3,3,49,49,51,1,0,365,0,1,1
u322824,1544927204249,p63,0,0,0,0,235,2,117.5,1,234,234,233,10.398901,3.601099,57,2,1,24,40,18,40,1,0,0,73,73,6,1,0,235,0,1,1
u322862,1541804154864,p64,0,0,0,0,444,4,111,444,0,0,-1,5.193282,8.806718,188,3,1,114,100,55,100,1,15,14,21,21,59,1,0,627,0,1,1
u322871,1541746146034,p47,0,0,0,0,1253,7,179,951,302,0.31756,-0.68244,12.015011,1.984989,385,4,1,353,170,164,170,1,51,51,111,112,189,1,0,2290,0,1,1
u322881,1541746714298,p63,0,0,0,0,1018,7,145.428571,1018,0,0,-1,6.243439,7.756561,383,5,1,347,196,163,196,1,31,31,17,17,184,1,0,4679,0,1,1
u322990,1541779040214,p64,0,0,0,0,668,6,111.333333,355,313,0.88169,-0.11831,10.865232,3.134768,281,4,2,192,130,96,130,1,0,0,64,64,96,1,0,691,0,1,1
u323,1556488071694,p99,619,3,3.219533,166.405055,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5759,0,1,1
u323194,1542068881159,p47,0,0,0,0,28,1,28,28,0,0,-1,0.35724,13.64276,15,1,1,7,9,7,9,1,0,0,2,2,0,1,0,663,0,1,1
u3232,1562801645619,p124,54,2,2.004156,0.796316,1384,9,153.777778,111,1273,11.468468,10.468468,13.517481,0.482519,535,2,1,214,717,97,717,1,0,0,62,62,117,1,0,3319,0,1,1
u323255,1542003210064,p64,8,1,0.000327,1.910158,1194,9,132.666667,1182,12,0.010152,-0.989848,8.148762,5.851238,370,6,1,300,217,148,217,1,18,18,163,174,152,1,0,1668,0,1,1
u3233,1548828830771,p85,0,0,0,0,913,8,114.125,729,184,0.252401,-0.747599,7.270218,6.729782,352,3,1,245,133,125,133,1,22,22,65,67,120,1,0,2505,0,1,1
u323311,1549280822864,p86,857,6,38.180491,48.716177,727,4,181.75,716,11,0.015363,-0.984637,12.331498,1.668502,257,2,1,182,118,85,118,1,0,0,84,82,97,1,0,1776,0,1,1
u323329,1541800724411,p64,0,0,0,0,453,8,56.625,213,240,1.126761,0.126761,13.767753,0.232247,250,2,1,148,111,72,111,1,0,0,18,18,76,1,0,1018,0,1,1
u323373,1541992610344,p63,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0,1,1
u323376,1541780894608,p64,0,0,0,0,737,3,245.666667,737,0,0,-1,2.188297,11.811703,331,4,1,197,175,98,175,1,9,9,74,74,99,1,1,737,1,0,1
u3234,1558711433338,p113,21,1,0.002915,0.294051,308,3,102.666667,308,0,0,-1,6.668195,7.331805,153,2,1,108,55,51,55,1,3,3,12,18,57,1,0,2732,0,1,1
u323437,1551603067646,p91,0,0,0,0,604,9,67.111111,540,64,0.118519,-0.881481,10.646131,3.353869,262,3,1,207,189,99,189,1,0,0,0,0,108,1,0,622,0,1,1
u323492,1541786039980,p64,0,0,0,0,1302,6,217,1302,0,0,-1,6.656768,7.343232,689,3,1,498,279,250,279,1,2,2,10,10,248,1,0,1302,0,1,1
u323493,1541801608807,p63,0,0,0,0,336,12,28,152,184,1.210526,0.210526,12.047994,1.952006,138,4,2,105,65,50,65,1,12,12,15,15,55,1,0,1162,0,1,1
u323495,1543090842666,p67,177,2,1.676131,0.051083,114,4,28.5,87,27,0.310345,-0.689655,11.510634,2.489366,49,3,1,34,15,16,15,1,3,3,12,12,18,1,0,372,0,1,1
u3235,1563810786127,p129,0,0,0,0,4,2,2,4,0,0,-1,3.835739,10.164261,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1918,0,1,1
u323500,1551668798263,p90,0,0,0,0,331,4,82.75,214,117,0.546729,-0.453271,13.242895,0.757105,138,2,1,57,139,28,139,1,0,0,11,11,29,1,0,1619,0,1,1
u323534,1541805827774,p47,0,0,0,0,2999,7,428.428571,2951,48,0.016266,-0.983734,7.641948,6.358052,692,6,2,635,384,299,384,1,136,136,333,342,336,1,0,2999,0,1,1
u323572,1561863625915,p121,0,0,0,0,68,2,34,68,0,0,-1,1.454409,12.545591,42,1,1,17,31,9,31,1,0,0,0,0,8,1,0,68,0,1,1
u3236,1550447197818,p88,189,1,0.023906,3.628902,838,8,104.75,463,375,0.809935,-0.190065,9.434249,4.565751,262,3,1,175,95,86,95,1,2,2,168,174,89,1,0,3365,0,1,1
u323612,1541795333226,p47,0,0,0,0,1964,4,491,1964,0,0,-1,2.72312,11.27688,1055,4,1,625,507,311,507,1,4,4,99,99,314,1,0,1964,0,1,1
u323669,1562644826722,p146,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,199,0,1,1
u323685,1541900499492,p64,84,1,0.009761,0.811794,949,5,189.8,719,230,0.319889,-0.680111,7.621518,6.378482,296,3,1,159,179,74,179,1,22,20,199,198,85,1,0,4176,0,1,1
u323689,1562538143431,p124,30,1,0.002339,239.67632,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,1,1
u3237,1553114539383,p91,825,6,27.681938,0.646458,635,9,70.555556,246,389,1.581301,0.581301,13.752183,0.247817,300,3,2,190,198,92,198,1,11,11,17,17,98,1,0,17446,0,0,0
u323736,1552512497155,p74,330,5,3.851195,118.395206,158,4,39.5,158,0,0,-1,3.235784,10.764216,82,4,1,57,27,26,27,1,6,6,2,2,31,1,0,684,0,1,1
u323749,1541806205817,p64,0,0,0,0,45,2,22.5,45,0,0,-1,3.454005,10.545995,19,1,1,22,0,0,0,0,0,0,0,0,22,1,0,45,0,1,1
u323776,1542167013620,p63,482,3,3.654246,0.187298,1804,8,225.5,1550,254,0.163871,-0.836129,13.266616,0.733384,554,3,1,475,317,191,317,1,10,10,186,187,284,1,0,7288,0,1,1
u323808,1541830996001,p63,0,0,0,0,5086,6,847.666667,5086,0,0,-1,5.10511,8.89489,1639,6,1,1309,665,637,665,1,27,27,642,648,672,1,0,5087,0,0,0
u3239,1563316655636,p146,25,1,0.002152,0.197331,1189,5,237.8,648,541,0.834877,-0.165123,9.662834,4.337166,359,5,1,282,165,138,165,1,10,10,194,196,144,1,0,1214,0,1,1
u323911,1541811971758,p64,0,0,0,0,591,3,197,591,0,0,-1,3.456189,10.543811,202,4,1,155,93,78,93,1,1,1,90,94,77,1,0,591,0,1,1
u323961,1541973660253,p63,0,0,0,0,345,2,172.5,1,344,344,343,9.91397,4.08603,143,1,1,77,88,40,88,1,0,0,51,51,37,1,0,381,0,1,1
u3240,1563975194786,p127,0,0,0,0,522,5,104.4,514,8,0.015564,-0.984436,7.309865,6.690135,186,8,1,143,85,68,85,1,5,5,52,50,75,1,0,579,0,1,1
u324028,1561930711384,p121,272,4,10.833327,221.49191,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,273,0,1,1
u324047,1541986369504,p64,459,1,0.090984,1.509778,147,3,49,88,59,0.670455,-0.329545,10.258108,3.741892,62,2,1,43,28,20,28,1,1,1,13,17,23,1,0,606,0,1,1
u324060,1541818324916,p63,0,0,0,0,8179,13,629.153846,5408,2771,0.512389,-0.487611,13.976333,0.023667,1577,6,2,1328,667,627,667,1,163,161,2070,2137,701,1,0,9606,0,1,1
u324061,1541909760172,p64,28,1,0.002069,0.6999,729,6,121.5,513,216,0.421053,-0.578947,11.444631,2.555369,245,4,2,190,93,90,93,1,27,26,100,102,100,1,0,833,0,1,1
u324076,1541822551926,p64,0,0,0,0,175,1,175,175,0,0,-1,0.334483,13.665517,75,2,1,53,37,28,37,1,0,0,12,12,25,1,0,175,0,1,1
u3241,1562360096261,p125,11698,45,90.0001,36.58338,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13968,0,0,0
u324101,1541882536923,p63,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1736,0,1,1
u324166,1558280268718,p116,203,3,187.447675,2.574483,105,3,35,105,0,0,-1,1.658393,12.341607,38,2,1,28,12,13,12,1,3,3,15,15,15,1,0,310,0,1,1
u3242,1562768976800,p118,0,0,0,0,18,2,9,18,0,0,-1,1.834722,12.165278,12,1,1,3,11,2,11,1,0,0,0,0,1,1,0,162,0,1,1
u324213,1541824341627,p64,0,0,0,0,84,1,84,84,0,0,-1,0.709841,13.290159,34,3,1,21,13,14,13,1,1,1,12,14,7,1,0,157,0,1,1
u324298,1542355584055,p69,25,1,0.002743,5.734411,272,3,90.666667,272,0,0,-1,4.226071,9.773929,38,3,1,59,7,7,7,1,64,64,9,9,52,1,0,297,0,1,1
u3243,1561607540595,p141,0,0,0,0,336,4,84,336,0,0,-1,3.085606,10.914394,122,6,1,103,50,47,50,1,10,10,26,26,56,1,0,8643,0,0,0
u324301,1551396198760,p76,101,1,0.022141,110.350859,2545,13,195.769231,1095,1450,1.324201,0.324201,13.171591,0.828409,895,5,1,695,331,314,331,1,91,91,308,310,381,1,0,5165,0,1,1
u324322,1543787910469,p47,0,0,0,0,1938,8,242.25,1938,0,0,-1,6.218145,7.781855,676,6,2,540,550,257,550,1,14,14,90,90,283,1,0,1946,0,1,1
u324349,1547330031087,p79,50,1,0.002219,51.475922,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,0,0,0
u3244,1549495865095,p87,5594,28,27.227142,0.334336,2652,12,221,2504,148,0.059105,-0.940895,13.983324,0.016676,1278,3,1,860,529,421,529,1,3,3,193,203,439,1,0,42876,0,0,0
u324461,1542068668089,p63,35,2,0.376875,1.979311,66,3,22,62,4,0.064516,-0.935484,13.04137,0.95863,15,2,2,13,4,3,4,1,12,12,3,3,10,1,0,128,0,1,1
u3245,1564029949156,p128,0,0,0,0,4,2,2,4,0,0,-1,1.326274,12.673726,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,4,0,1,1
u324525,1544220839541,p69,2032,10,25.084765,1.336892,1086,7,155.142857,181,905,5,4,12.152182,1.847818,326,3,2,244,128,109,128,1,5,5,229,229,135,1,1,3118,1,0,1
u324584,1546421062636,p75,35,1,0.00425,52.696247,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4030,0,1,1
u324590,1541900533469,p63,0,0,0,0,721,7,103,529,192,0.362949,-0.637051,11.038608,2.961392,291,4,1,199,113,99,113,1,4,4,92,94,100,1,0,731,0,1,1
u3246,1563141830700,p125,5158,29,126.604281,24.75758,290,4,72.5,27,263,9.740741,8.740741,11.637613,2.362387,113,3,1,78,45,39,45,1,1,1,43,43,39,1,0,7317,0,1,1
u3247,1562094136552,p119,0,0,0,0,308,8,38.5,292,16,0.054795,-0.945205,13.7435,0.2565,77,5,1,75,12,13,12,1,65,65,7,8,62,1,0,852,0,1,1
u324729,1541997869047,p64,21,1,0.003042,1.452472,8,2,4,1,7,7,6,9.764174,4.235826,3,1,1,1,1,1,1,1,0,0,2,2,0,1,0,1728,0,1,1
u324780,1541998552877,p64,0,0,0,0,78,3,26,1,77,77,76,13.3679,0.6321,33,2,1,11,28,5,28,1,0,0,0,0,6,1,0,657,0,1,1
u3249,1563080791191,p118,0,0,0,0,5575,14,398.214286,1838,3737,2.033188,1.033188,13.200067,0.799933,1004,5,1,1025,695,290,695,1,480,456,807,807,735,1,0,20443,0,0,0
u324970,1544626826217,p63,357,2,1.893187,29.686071,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1387,0,1,1
u325,1561306115879,p121,230,2,1.21681,2.102344,2614,10,261.4,1928,686,0.355809,-0.644191,12.992389,1.007611,1004,6,2,689,478,328,478,1,82,80,262,264,361,1,0,5000,0,1,1
u3250,1563087306810,p124,38,1,0.003153,0.617313,489,9,54.333333,230,259,1.126087,0.126087,13.986097,0.013903,226,6,1,161,90,75,90,1,1,1,35,35,86,1,0,618,0,1,1
u325008,1541871604876,p64,0,0,0,0,904,2,452,904,0,0,-1,0.442613,13.557387,276,3,1,212,87,110,87,1,1,1,133,144,102,1,0,904,0,1,1
u325021,1541871609669,p63,0,0,0,0,310,7,44.285714,294,16,0.054422,-0.945578,13.359981,0.640019,170,3,2,120,63,58,63,1,1,1,2,2,62,1,0,378,0,1,1
u325043,1541873087077,p64,0,0,0,0,1781,10,178.1,1333,448,0.336084,-0.663916,13.454436,0.545564,793,3,1,452,498,220,498,1,31,28,145,145,232,1,0,2457,0,1,1
u325066,1541876554070,p64,0,0,0,0,1151,4,287.75,1151,0,0,-1,2.805982,11.194018,275,4,2,271,156,125,156,1,11,9,216,216,146,1,0,1151,0,1,1
u325096,1562116963433,p121,29,1,0.003406,233.893507,27,2,13.5,27,0,0,-1,2.372955,11.627045,21,1,1,6,14,3,14,1,0,0,0,0,3,1,0,312,0,1,1
u3251,1564002522813,p148,0,0,0,0,733,14,52.357143,599,134,0.223706,-0.776294,13.699007,0.300993,287,6,1,210,118,103,118,1,5,5,82,82,107,1,0,1634,0,1,1
u325105,1543116806680,p47,0,0,0,0,431,5,86.2,78,353,4.525641,3.525641,13.970288,0.029712,207,2,1,115,142,58,142,1,1,1,0,0,57,1,0,4197,0,1,1
u325113,1541999970192,p64,0,0,0,0,3411,8,426.375,3012,399,0.13247,-0.86753,8.160955,5.839045,1211,5,1,956,522,450,522,1,71,71,286,293,506,1,0,3411,0,1,1
u325117,1544317470759,p63,95,1,0.009105,0.612496,180,3,60,131,49,0.374046,-0.625954,12.265405,1.734595,91,1,1,61,33,31,33,1,0,0,11,11,30,1,0,2064,0,1,1
u3252,1563825539830,p141,0,0,0,0,211,5,42.2,211,0,0,-1,4.856445,9.143555,84,5,1,55,29,27,29,1,14,14,21,20,28,1,0,211,0,1,1
u325203,1541965431423,p64,0,0,0,0,1577,6,262.833333,1419,158,0.111346,-0.888654,8.407971,5.592029,524,5,1,540,297,265,297,1,5,5,92,92,275,1,0,3108,0,1,1
u325275,1547098279540,p73,308,4,59.252798,0.691036,678,8,84.75,468,210,0.448718,-0.551282,13.13423,0.86577,276,3,1,208,108,106,108,1,0,0,76,77,102,1,0,1819,0,1,1
u325277,1541890476304,p64,0,0,0,0,10348,13,796,4439,5909,1.331156,0.331156,13.99998,0.00002,2662,6,2,2184,1838,960,1838,1,621,613,801,807,1223,1,0,10390,0,1,1
u325299,1541888322076,p64,0,0,0,0,512,5,102.4,439,73,0.166287,-0.833713,8.556642,5.443358,157,3,2,116,61,62,61,1,3,3,106,106,54,1,0,570,0,1,1
u3253,1562699080200,p124,0,0,0,0,564,5,112.8,17,547,32.176471,31.176471,13.53655,0.46345,267,4,1,192,111,88,111,1,11,11,4,4,104,1,0,4920,0,1,1
u325328,1541891339732,p64,0,0,0,0,10,2,5,1,9,9,8,7.271545,6.728455,7,1,1,3,3,3,3,1,0,0,0,0,0,1,0,316,0,1,1
u325345,1541919703881,p64,0,0,0,0,3444,13,264.923077,1600,1844,1.1525,0.1525,13.928855,0.071145,999,5,1,788,422,360,422,1,170,170,481,490,428,1,0,9573,0,1,1
u325362,1541894787153,p64,0,0,0,0,13143,13,1011,6141,7002,1.140205,0.140205,12.38758,1.61242,4895,6,1,3500,2002,1757,2002,1,105,104,1585,1635,1743,1,0,13143,0,1,1
u325372,1541905242013,p63,0,0,0,0,44,1,44,44,0,0,-1,0.428549,13.571451,17,3,1,10,8,8,8,1,4,4,1,1,2,1,0,934,0,1,1
u325451,1557262707854,p94,25,1,0.001931,177.436224,6508,13,500.615385,4995,1513,0.302903,-0.697097,13.3988,0.6012,2071,3,2,1456,1490,654,1490,1,185,185,526,578,802,1,0,6767,0,1,1
